time,stage,stage_name,active_motor,alpha_deg,beta_deg,x1,y1,z1,Bx1,By1,x2,y2,z2,Bx2,By2,x3,y3,z3,Bx3,By3
22.191863,3,Motor1 43→-90,1,32.53858695652174,52.11,0,0.0345,-0.038310000000000004,-0.017451192313027022,-0.024401964815435384,0.010757349696383867,0.017639412005813385,-0.057780000000000005,-0.012183639178047139,-0.02741457525439989,0.030670177910533645,0.015774131192166134,-0.038310000000000004,0.029869242321224433,-0.002797921220473367
22.24192,3,Motor1 43→-90,1,32.17817934782609,52.11,0,0.0345,-0.038310000000000004,-0.024144027336280405,-0.017806345610061163,0.010651079426912824,0.01757207906913568,-0.057780000000000005,-0.012355842888167982,-0.027337394654994258,0.03055178059084826,0.015581578332200679,-0.038310000000000004,0.029851051745902905,-0.0029857511054049925
22.291976,3,Motor1 43→-90,1,31.817771739130436,52.11,0,0.0345,-0.038310000000000004,-0.028468166057631535,-0.009463800574563893,0.01054438771833931,0.01750541593197012,-0.057780000000000005,-0.012527557705555194,-0.027259132376764757,0.030432174406363813,0.015389774031355708,-0.038310000000000004,0.02983168003203649,-0.0031734628509241087
22.342033,3,Motor1 43→-90,1,31.457364130434783,52.11,0,0.0345,-0.038310000000000004,-0.02999938051976752,-0.00019279115693660143,0.010437278792212715,0.01743942523202613,-0.057780000000000005,-0.012698776835842158,-0.027179791516372575,0.030311364089626272,0.01519872587889322,-0.038310000000000004,0.029811127946120054,-0.003361049029701862
22.392089,3,Motor1 43→-90,1,31.096956521739134,52.11,0,0.0345,-0.038310000000000004,-0.02858744797884519,0.009097132408447181,0.01032975688659078,0.01737410958040633,-0.057780000000000005,-0.012869493504275084,-0.02709937521315614,0.03018935442082639,0.015008441434156134,-0.038310000000000004,0.02978939630135312,-0.0035485022193777905
22.442146,3,Motor1 43→-90,1,30.73654891304348,52.11,0,0.0345,-0.038310000000000004,-0.024370888796096595,0.017494564278320662,0.010221826255871926,0.0173094715615032,-0.057780000000000005,-0.013039700955982619,-0.02701788664900617,0.030066150227610583,0.014818928226269196,-0.038310000000000004,0.02976648595760767,-0.0037358150028535078
22.492203,3,Motor1 43→-90,1,30.37614130434783,52.11,0,0.0345,-0.038310000000000004,-0.017763376631007712,0.024175658226095294,0.010113491170626893,0.017245513732896834,-0.057780000000000005,-0.013209392456240802,-0.02693532904824087,0.02994175638488988,0.014630193753841047,-0.038310000000000004,0.02974239782139415,-0.003922979968586186
22.542259,3,Motor1 43→-90,1,30.015733695652177,52.11,0,0.0345,-0.038310000000000004,-0.009413154190241722,0.02848495266260302,0.010004755917429761,0.017182238625253723,-0.057780000000000005,-0.013378561290741097,-0.02685170567747762,0.029816177814647047,0.014442245484667519,-0.038310000000000004,0.02971713284582558,-0.00410998971088181
22.592316,3,Motor1 43→-90,1,29.655326086956524,52.11,0,0.0345,-0.038310000000000004,-0.0001394361284218052,0.02999967595768479,0.009895624798688366,0.01711964874222665,-0.057780000000000005,-0.013547200765855279,-0.026767019845504097,0.029689419485741844,0.014255090855436182,-0.038310000000000004,0.029690692030579852,-0.004296836830188201
22.642372,3,Motor1 43→-90,1,29.294918478260872,52.11,0,0.0345,-0.038310000000000004,0.009147961583323292,0.02857122326520237,0.00978610213247404,0.017057746560355597,-0.057780000000000005,-0.013715304208901826,-0.026681274903146583,0.02956148641371441,0.014068737271432057,-0.038310000000000004,0.02966307642186018,-0.004483513933387811
22.692429,3,Motor1 43→-90,1,28.934510869565223,52.11,0,0.0345,-0.038310000000000004,0.017537880905462655,0.024339735687673527,0.009676192252350769,0.01699653452896979,-0.057780000000000005,-0.01388286496840764,-0.02659447424313855,0.02943238366058682,0.013883192106244637,-0.038310000000000004,0.029634287112353677,-0.004670013634090237
22.742486,3,Motor1 43→-90,1,28.57410326086957,52.11,0,0.0345,-0.038310000000000004,0.024207212644371943,0.017720351463505424,0.009565899507203695,0.016936015070090727,-0.057780000000000005,-0.014049876414372773,-0.026506621299985624,0.02930211633466274,0.013698462701476068,-0.038310000000000004,0.029604325241188157,-0.004856328552924496
22.792542,3,Motor1 43→-90,1,28.213695652173918,52.11,0,0.0345,-0.038310000000000004,0.028501649165037213,0.00936247803058215,0.009455228261067088,0.016876190578336416,-0.057780000000000005,-0.014216331938531989,-0.026417719549830097,0.0291706895903254,0.01351455636645075,-0.038310000000000004,0.029573191993887037,-0.005042451317831004
22.842599,3,Motor1 43→-90,1,27.853288043478265,52.11,0,0.0345,-0.038310000000000004,0.029999876501748672,8.608065884786067e-05,0.009344182892951637,0.016817063420826565,-0.057780000000000005,-0.014382224954617747,-0.026327772510312576,0.029038108627833556,0.013331480377926056,-0.038310000000000004,0.029540888602322436,-0.005228374564353272
22.892655,3,Motor1 43→-90,1,27.492880434782613,52.11,0,0.0345,-0.038310000000000004,0.02855490817613432,-0.009198761821709341,0.009232767796671183,0.016758635937088956,-0.057780000000000005,-0.01454754889861855,-0.026236783740434005,0.028904378693115785,0.013149241979804424,-0.038310000000000004,0.02950741634466644,-0.005414090935929302
22.942712,3,Motor1 43→-90,1,27.13247282608696,52.11,0,0.0345,-0.038310000000000004,0.02430850558870853,-0.017581142057435464,0.009120987380668888,0.016700910438966862,-0.057780000000000005,-0.014712297229039798,-0.02614475684041425,0.02876950507756288,0.012967848382846755,-0.038310000000000004,0.029472776545340508,-0.005599593084182671
22.992769,3,Motor1 43→-90,1,26.772065217391308,52.11,0,0.0345,-0.038310000000000004,0.017677270243649908,-0.024238690491298606,0.009008846067842769,0.016643889210527566,-0.057780000000000005,-0.01487646342716374,-0.026051695451549013,0.028633493117818487,0.012787306764387045,-0.038310000000000004,0.02943697057496309,-0.0057848736692132875
23.042825,3,Motor1 43→-90,1,26.411657608695656,52.11,0,0.0345,-0.038310000000000004,0.009311772255882108,-0.028518255512120373,0.008896348295370735,0.016587574507972012,-0.057780000000000005,-0.015040040997305156,-0.025957603256066997,0.028496348195567997,0.012607624268048477,-0.038310000000000004,0.02939999985029538,-0.0059699253598878115
23.092882,3,Motor1 43→-90,1,26.051250000000003,52.11,0,0.0345,-0.038310000000000004,3.272491698679442e-05,-0.02999998215132483,0.008783498514534978,0.01653196855954549,-0.057780000000000005,-0.015203023467069884,-0.025862483976983385,0.028358075737325503,0.012428808003460667,-0.038310000000000004,0.029361865834185263,-0.006154740834129741
23.142939,3,Motor1 43→-90,1,25.69084239130435,52.11,0,0.0345,-0.038310000000000004,-0.00924953296291591,-0.02853850276324832,0.008670301190545878,0.016477073565449515,-0.057780000000000005,-0.01536540438761016,-0.025766341377952952,0.0282186812142192,0.012250865045978443,-0.038310000000000004,0.029322570035509435,-0.006339312779209119
